日足・最新の選択	当日	8月26日	日足				
市場	銘柄コード	銘柄名	始値	高値	安値	終値	出来高
			実	実	実	実	        実
東証マザーズ	4591	リボミック	945	1015	940	1011	112800
東証マザーズ	4592	サンバイオ	893	1028	893	1015	183400
東証マザーズ	4593	ヘリオス	995	1066	994	1055	95600
東証1部	4611	大日塗	164	172	164	169	457000
東証1部	4612	日本ペＨＤ	2412	2521	2401	2504	1041300
東証1部	4613	関西ペ	1787	1846	1784	1838	1035000
東証1部	4615	神東塗	203	203	190	196	69000
東証2部	4616	川上塗	128	132	123	132	197000
東証1部	4617	中国塗	761	771	749	760	472000
東証1部	4619	日特塗	927	970	915	967	44600
東証1部	4620	藤倉化	496	520	494	512	40200
東証2部	4621	ロックペイン	629	629	629	629	1000
東証2部	4623	アサヒペン	168	173	168	171	28000
JQスタンダード	4625	アトミクス	468	468	449	468	900
東証1部	4626	太陽ＨＤ	3940	4120	3915	4085	71800
JQスタンダード	4627	ナトコ	970	999	955	995	4700
JQスタンダード	4628	ＳＫ化研	11800	12000	11800	12000	14000
JQスタンダード	4629	大伸化	971	971	971	971	1000
東証1部	4631	ＤＩＣ	264	273	262	271	7484000
東証1部	4633	サカタインクス	919	930	890	927	213900
東証1部	4634	洋インキＨＤ	444	449	438	448	2065000
東証2部	4635	東インキ	205	205	205	205	9000
東証1部	4636	Ｔ＆ＫＴＯＫＡ	2048	2110	2048	2108	19900
JQスタンダード	4640	アンドール	327	350	327	345	11300
東証1部	4641	アルプス技	2285	2365	2255	2356	52400
東証2部	4642	オリジナル設	362	385	362	385	14700
JQスタンダード	4644	イマジニア	1019	1060	1002	1055	124200
JQスタンダード	4645	市進ＨＤ	228	232	221	228	10100
JQグロース	4649	大成	717	717	717	717	100
JQスタンダード	4650	ＳＤエンター	590	640	590	625	11400
東証1部	4651	サニックス	270	288	270	283	299600
東証1部	4653	ダイオーズ	1174	1252	1174	1248	23000
JQスタンダード	4656	サン．ライフ	941	952	934	935	13600
JQスタンダード	4657	環境管	393	420	392	414	24600
東証1部	4658	日空サ	979	1021	978	1017	30600
JQスタンダード	4659	エイジス	3515	3680	3330	3680	33900
東証1部	4661	ＯＬＣ	6349	6705	6340	6689	3970800
東証2部	4662	フォーカスＳ	1196	1258	1136	1240	50700
JQスタンダード	4664	ＲＳＣ	599	609	570	600	7400
東証1部	4665	ダスキン	2245	2334	2245	2325	382900
東証1部	4666	パーク２４	2255	2308	2241	2304	925600
JQスタンダード	4667	アイサンテクノ	1126	1366	1126	1366	69600
東証1部	4668	明光ネット	1291	1305	1275	1300	736500
JQスタンダード	4669	ニッパンＲ	1880	1880	1800	1880	1700
東証1部	4671	ファルコＨＤ	1589	1631	1581	1594	22300
JQスタンダード	4673	川崎地	466	466	466	466	1000
東証1部	4674	クレスコ	1607	1732	1607	1709	21600
東証1部	4676	フジＨＤ	1378	1384	1323	1365	2843100
東証1部	4678	秀英	740	779	740	773	88200
東証1部	4679	田谷	718	738	718	734	7100
東証1部	4680	ラウンドワン	502	518	501	516	777600
東証1部	4681	リゾートトラ	3060	3120	3010	3060	907200
東証1部	4684	オービック	5100	5280	5100	5200	382600
東証1部	4686	ジャスト	866	867	830	856	631300
東証1部	4687	ＴＤＣソフト	1055	1077	1028	1075	24600
東証1部	4689	ヤフー	471	490	465	486	21355200
JQスタンダード	4690	日パレット	240	240	240	240	1000
東証1部	4694	ＢＭＬ	3325	3470	3325	3430	16900
東証2部	4695	マイスター	526	554	525	554	8100
東証1部	4696	ワタベ	669	671	667	670	194500
JQスタンダード	4699	ウチダエスコ	1142	1142	1137	1137	1300
東証1部	4704	トレンド	4110	4270	4110	4245	1117900
JQスタンダード	4705	クリップ	1080	1084	1080	1083	1600
JQスタンダード	4707	キタック	290	296	290	293	3900
東証1部	4708	ホットライン	1166	1187	1141	1171	214000
東証1部	4709	ＩＤ	935	965	917	926	11800
JQスタンダード	4712	アドアーズ	81	86	79	86	196000
東証1部	4714	リソー教育	250	262	244	261	252400
東証1部	4716	日本オラク	4800	4980	4800	4950	183600
東証1部	4718	早稲アカ	832	860	824	827	8000
東証1部	4719	アルファシステ	1643	1719	1638	1698	16700
JQスタンダード	4720	城南研	262	268	260	260	16000
東証1部	4722	フューチャー	635	683	635	678	153300
東証1部	4725	ＣＡＣＨＤ	859	870	839	867	127100
東証1部	4726	ソフトバンテ	1196	1207	1148	1207	18700
東証1部	4728	トーセ	766	794	763	788	24100
東証1部	4732	ユーエスエス	2007	2063	1966	2051	1283500
東証1部	4733	ＯＢＣ	5590	5950	5590	5920	67900
JQスタンダード	4734	ビーイング	541	600	541	600	9800
東証2部	4735	京進	261	265	258	265	15300
JQスタンダード	4736	日本ラッド	463	485	443	471	177700
東証1部	4739	ＣＴＣ	2518	2606	2500	2588	450900
東証1部	4743	ＩＴＦＯＲ	438	452	438	451	61000
東証1部	4745	東京個	581	598	574	592	126700
東証1部	4746	東計電	1975	2009	1970	2001	11700
JQスタンダード	4748	構造計	1143	1235	1143	1229	16500
東証2部	4750	ダイサン	730	739	730	739	3200
東証1部	4751	サイバエージ	4850	4915	4710	4820	1586800
JQスタンダード	4752	昭和システ	437	489	437	483	8000
JQスタンダード	4754	トスネット	885	967	878	956	13200
東証1部	4755	楽天	1608	1633	1563.5	1623.5	11221400
JQスタンダード	4760	ＡＬＰＨＡ	180	190	178	190	15000
東証2部	4761	サクラＫＣＳ	624	649	624	643	2700
東証1部	4762	エックスネット	1471	1585	1471	1518	9200
JQスタンダード	4763	クリークリバ	485	491	472	486	106000
JQスタンダード	4764	デジタルデザ	1037	1085	988	1013	17800
JQスタンダード	4765	モーニングスタ	282	283	268	271	21400
東証2部	4766	ピーエイ	152	155	149	154	19000
東証1部	4767	ＴＯＷ	653	692	653	683	90800
東証1部	4768	大塚商	6140	6620	6120	6500	591000
JQスタンダード	4769	インフォクリエ	933	966	910	963	6200
東証2部	4770	図研エルミック	366	400	366	381	41300
JQスタンダード	4771	エフアンドエム	472	485	466	485	14500
JQスタンダード	4772	デジタルアド	36	38	36	38	69000
東証1部	4775	総合メディ	3515	3665	3470	3645	33700
東証1部	4776	サイボウズ	289	306	286	300	124200
JQスタンダード	4777	ガーラ	771	830	751	825	571400
東証1部	4779	ソフトブレーン	156	166	156	163	447300
東証2部	4781	日本ハウズ	3590	3590	3590	3590	600
JQスタンダード	4783	日ダイナミク	1621	1688	1533	1681	1097600
JQスタンダード	4784	ＧＭＯＡＰ	391	420	391	412	20900
JQスタンダード	4792	山田コンサル	3355	3355	3160	3195	25200
JQスタンダード	4793	ＢＳＣ	886	900	886	890	800
東証2部	4798	ＬＣＡＨＤ	4	4	3	3	11298500
JQスタンダード	4800	オリコン	217	229	213	224	300600
東証1部	4801	セントラルＳＰ	2355	2448	2353	2430	22500
東証1部	4809	パラカ	1491	1540	1491	1540	19700
東証1部	4812	ＩＳＩＤ	1270	1365	1270	1343	54900
東証マザーズ	4813	ＡＣＣＥＳＳ	605	653	602	649	808000
JQスタンダード	4814	ネクストウェア	147	158	142	154	196900
JQスタンダード	4816	東映アニメ	4310	4700	4250	4690	10300
JQスタンダード	4819	Ｄガレージ	1620	1697	1590	1686	596800
東証1部	4820	ＥＭシステムズ	1978	2118	1978	2051	15500
東証マザーズ	4824	メディアシーク	377	400	368	400	31900
東証1部	4825	ＷＮＩウェザー	3930	3930	3755	3850	62700
東証1部	4826	ＣＩＪ	451	475	451	474	64100
東証1部	4828	東洋ＢＥ	1299	1353	1299	1353	5600
東証1部	4829	日本エンタ	245	245	230	241	391700
東証2部	4832	ＪＦＥ－ＳＩ	1120	1120	1101	1101	3600
JQスタンダード	4833	ぱど	268	277	261	270	24800
JQスタンダード	4837	シダックス	503	511	502	511	36200
JQスタンダード	4838	Ｓシャワー	370	397	358	394	34300
東証1部	4839	ＷＯＷＯＷ	3150	3175	3085	3160	42600
JQスタンダード	4840	トライアイズ	359	378	359	375	21900
JQスタンダード	4842	ＵＳＥＮ	310	315	307	312	283000
東証1部	4845	フュージョン	496	515	489	511	121600
JQスタンダード	4847	インテリＷ	432	468	431	462	79200
東証1部	4848	フルキャスト	790	833	774	828	559700
JQスタンダード	4849	エンジャパン	2630	2724	2592	2695	89200
東外	4850	ダウケミカル	4705	4985	4705	4805	170
JQスタンダード	4875	メディシノバ	355	369	346	362	39400
東証1部	4901	富士フイルム	4613	4702	4526	4686.5	3697300
東証1部	4902	コニカミノルタ	1254	1307	1253	1303	3782000
東証1部	4911	資生堂	2439	2609	2430	2599.5	4896500
東証1部	4912	ライオン	1020	1048	1019	1033	1451000
東証1部	4914	高砂香	584	621	583	617	210000
東証1部	4917	マンダム	4235	4345	4220	4285	110800
JQスタンダード	4918	アイビー	220	240	215	240	33000
東証1部	4919	ミルボン	4100	4235	4075	4220	37100
JQスタンダード	4920	ニッシキ	299	299	291	291	2000
東証1部	4921	ファンケル	1620	1682	1618	1654	461400
東証1部	4922	コーセー	10770	11370	10750	11360	992000
東証1部	4923	コタ	1373	1373	1299	1312	6800
東証1部	4924	ＤＲ．シーラボ	2118	2170	2118	2159	172500
JQスタンダード	4925	ＨＡＢＡ	4200	4250	4170	4250	5300
東証1部	4926	シーボン	2549	2646	2549	2573	9400
東証1部	4927	ポーラオルＨＤ	6580	6820	6560	6800	240600
東証1部	4928	ノエビアＨＤ	2680	2680	2616	2656	63300
東証1部	4929	アジュバン	840	857	830	857	10700
東証1部	4951	エステー	1005	1027	1005	1021	22700
東証2部	4952	ＳＤＳバイオ	915	930	885	915	26800
東証1部	4955	アグロカネシ	995	1044	984	1038	56100
東証1部	4956	コニシ	2060	2077	2018	2061	43100
東証2部	4957	ヤスハラケミ	699	734	699	734	1000
東証1部	4958	長谷香	1665	1780	1665	1740	34500
東証2部	4960	ケミプロ	135	140	133	136	17000
東証2部	4962	互応化	1323	1323	1323	1323	1000
東証1部	4963	星光ＰＭＣ	990	1020	960	989	396900
JQスタンダード	4965	曽田香	942	942	942	942	100
東証2部	4966	上村工	5500	5550	5430	5500	1800
東証1部	4967	小林薬	8980	9110	8930	9050	185200
東証1部	4968	荒川化	1037	1108	1037	1105	47200
JQスタンダード	4970	東洋合	701	758	701	758	28500
東証1部	4971	メック	661	703	660	698	187600
JQスタンダード	4972	綜研化	1052	1068	1047	1061	6800
東証1部	4973	高純度	2251	2351	2251	2321	20300
東証マザーズ	4974	タカラバイオ	1083	1137	1083	1137	254000
東証1部	4975	ＪＣＵ	4630	4830	4600	4780	26200
JQスタンダード	4976	ドライルーブ	1504	1521	1504	1521	500
東証1部	4977	ニッタゼラチン	690	710	690	703	30200
JQスタンダード	4978	リプロセル	470	505	470	505	393400
東証2部	4979	ＯＡＴアグリオ	1275	1395	1275	1365	5900
東証1部	4980	デクセリアルズ	1491	1578	1491	1561	519600
東証1部	4985	アース製薬	4570	4620	4460	4500	61200
東証2部	4987	寺岡製	445	454	436	443	6500
東証1部	4989	イハラケミカル	1253	1255	1185	1240	64500
東証2部	4990	昭和化	355	355	355	355	2000
東証1部	4992	北興化	380	396	377	389	188000
東証1部	4994	大成ラミク	2830	2863	2825	2850	10200
東証1部	4996	クミアイ化	878	894	864	891	251600
東証1部	4997	日農薬	913	923	882	916	589700
東証2部	4998	フマキラー	455	502	455	489	93000
東証2部	4999	セメダイン	440	441	440	441	4000
東証1部	5002	昭和シェル	963	1005	950	1003	2518400
東証1部	5007	コスモ石	177	180	173	178	4272000
東証2部	5008	東亜石	149	151	148	150	363000
東証1部	5009	富士興	506	530	494	521	12600
東証2部	5010	日精蝋	247	255	246	251	23000
東証1部	5011	ニチレキ	888	907	877	893	77000
東証1部	5012	東ゼネ石	1131	1142	1106	1120	3792000
東証1部	5013	ユシロ化	1389	1389	1344	1384	38600
東証1部	5015	ＢＰカスト	1194	1255	1192	1240	53900
東証1部	5017	富士石油	344	357	341	352	463200
東証1部	5018	ＭＯＲＥＳＣＯ	1750	1808	1750	1803	144800
東証1部	5019	出光興産	1914	1943	1867	1933	902700
東証1部	5020	ＪＸ	443.9	449.4	432	445.8	20800000
東証1部	5101	浜ゴム	2182	2263	2136	2249	1222800
東証2部	5103	昭和ＨＤ	99	101	96	100	376600
東証2部	5104	日化工	78	82	78	81	77000
東証1部	5105	洋ゴム	2570	2660	2524	2635	1478900
東証1部	5108	ブリヂスト	3857	3962.5	3843.5	3945	6680500
東証1部	5110	住友ゴム	1640	1675	1640	1661	1995400
東証1部	5121	藤倉ゴム	570	575	561	575	56600
東証1部	5122	オカモト	890	933	874	926	1144000
東証1部	5142	アキレス	143	147	143	147	549000
東証2部	5161	西川ゴム	1803	1900	1802	1860	1900
JQスタンダード	5162	朝日ラバー	895	895	895	895	34000
東証2部	5184	ニチリン	1200	1278	1200	1259	36100
東証1部	5185	フコク	958	1008	952	1005	32200
東証1部	5186	ニッタ	2760	2810	2713	2769	55900
東証1部	5187	クリエート	941	962	940	948	13700
東証2部	5189	桜ゴム	324	324	320	321	3000
東証1部	5191	住友理工	912	956	906	951	319900
東証1部	5192	三星ベ	884	919	882	916	158000
東証2部	5194	相模ゴム	920	940	850	920	235000
東証1部	5195	バンドー	455	480	446	478	200000
東証1部	5196	鬼怒ゴム	573	595	572	587	341000
JQスタンダード	5199	不二ラテ	336	360	325	359	69000
東証1部	5201	旭硝子	710	735	697	727	9132000
東証1部	5202	板硝子	108	109	105	108	22340000
東証1部	5204	石塚硝	205	209	203	209	155000
東証1部	5208	有沢製	675	718	674	711	294600
東証1部	5210	日山村ガ	174	180	172	178	342000
東証1部	5214	日電硝	513	535	505	533	5137000
JQスタンダード	5216	倉元	255	287	251	276	584600
JQスタンダード	5217	テクノクオーツ	462	462	462	462	1000
東証1部	5218	オハラ	559	562	553	557	56500
東証1部	5232	住阪セメ	483	487	464	472	7784000
東証1部	5233	太平洋セ	386	398	385	395	12172000
東証1部	5234	デイシイ	392	399	381	384	62800
東証2部	5237	ノザワ	497	515	486	515	36000
東証1部	5261	リソル	264	281	260	280	99000
東証1部	5262	日ヒューム	654	655	630	653	79300
東証2部	5268	旭コンクリ	636	640	630	637	1400
東証1部	5269	日本コン	396	407	385	399	285800
東証2部	5271	トーヨーアサノ	197	197	197	197	8000
東証1部	5273	三谷セキ	1711	1820	1680	1790	9900
JQスタンダード	5277	スパンクリト	334	361	330	361	5100
JQスタンダード	5279	日興業	163	163	163	163	3000
JQスタンダード	5280	ヨシコン	1103	1150	1098	1124	35400
東証2部	5282	ジオスター	656	656	616	616	4000
JQスタンダード	5283	高見澤	343	343	332	339	5000
JQスタンダード	5284	ヤマウ	480	500	480	497	33000
JQスタンダード	5285	ヤマックス	227	235	218	232	21000
東証2部	5287	イトーヨーギョ	845	904	820	904	10100
東証1部	5288	Ｊパイル	811	824	801	819	116500
東証2部	5289	ゼニス羽田	194	201	192	200	153700
東証1部	5301	東海カ	295	299	290	298	2606000
東証1部	5302	日カーボン	293	301	288	294	2138000
東証2部	5304	ＳＥＣカーボン	300	317	298	315	49000
東証1部	5310	東洋炭素	1537	1613	1537	1590	135000
東証1部	5331	ノリタケ	258	262	254	260	415000
東証1部	5332	ＴＯＴＯ	1769	1784	1713	1760	4968000
東証1部	5333	ガイシ	2553	2606	2521	2582	2752000
東証1部	5334	特殊陶	2840	2967	2834	2936	926000
東証1部	5337	ダントーＨＤ	183	185	178	184	94000
東証2部	5341	アサヒ陶	75	76	72	76	180000
JQグロース	5342	ジャニス工	168	168	168	168	5000
JQグロース	5343	ニッコー	130	130	128	129	6000
東証1部	5344	ＭＡＲＵＷＡ	2395	2493	2352	2479	80400
東証1部	5351	品川リフラ	256	263	255	257	187000
東証1部	5352	黒崎播	241	249	237	248	275000
東証2部	5355	ルツボ	164	169	163	169	31000
東証1部	5357	ヨータイ	336	336	325	332	48000
東証1部	5358	イソライト	195	207	195	206	41000
東証1部	5363	ＴＹＫ	185	185	178	180	99000
東証1部	5367	ニッカトー	383	407	383	394	13200
JQスタンダード	5380	新東	204	204	203	203	8000
JQスタンダード	5381	Ｍｉｐｏｘ	351	366	349	363	91900
東証1部	5384	フジミインコ	1818	1859	1782	1849	124400
東証2部	5386	鶴弥	404	409	401	409	3600
東証2部	5388	クニミネ工	690	714	690	707	8100
東証1部	5391	Ａ＆ＡＭ	87	92	87	92	293000
東証1部	5393	ニチアス	734	746	728	739	531000
東証2部	5395	理コランダ	239	248	239	248	8000
東証2部	5398	日研紙	100	101	100	101	16000
東証1部	5401	新日鉄住金	235.7	243.8	233.5	241.3	75950000
東証1部	5406	神戸鋼	155	159	151	158	72086000
東証1部	5408	中山鋼	74	76	73	75	921000
東証1部	5410	合同鉄	183	188	178	185	1447000
東証1部	5411	ＪＦＥＨＤ	1801.5	1865.5	1775	1859	7593300
東外	5412	ＰＯＳＣＯ	4270	4270	4210	4210	170
東証1部	5413	日新製鋼	1035	1069	1011	1057	994700
東証1部	5423	東製鉄	722	750	717	747	913500
東証1部	5440	共英製鋼	2058	2079	1986	2060	203000
東証1部	5444	大和工	2665	2682	2589	2637	408000
東証1部	5445	東京鉄	491	521	488	515	393000
東証2部	5446	北越メタル	255	255	246	248	7000
JQスタンダード	5448	東鋼鉄	393	393	376	385	14200
東証1部	5449	大阪鉄	1856	1870	1809	1857	17200
東証1部	5451	淀川鋼	481	495	469	492	510000
東証1部	5453	洋鋼鈑	420	437	417	428	316000
